store_ID,nb_customers_on_day,open,promotion,sales
736,390,1,0,3400.1584999999995
972,533,1,1,5570.411071428572
501,641,1,0,5264.87
56,0,0,0,0.0
73,496,1,0,4086.1318095238094
1091,0,0,0,0.0
806,423,1,0,5149.990547619048
963,1579,1,1,18822.57
521,452,1,0,5388.18
603,884,1,0,5171.69
85,876,1,1,6536.18
262,3142,1,1,20560.73
68,1148,1,0,7134.936166666667
914,0,0,0,0.0
640,0,0,1,0.0
13,267,1,0,2897.8979999999997
934,811,1,0,6254.956666666666
290,708,1,0,6953.447333333333
1063,457,1,0,3120.8998333333334
210,273,1,0,2560.816857142857
721,0,0,0,0.0
346,424,1,0,4342.23
351,0,0,0,0.0
168,754,1,1,8177.213071428572
875,0,0,0,0.0
950,736,1,1,8533.91
538,523,1,1,3690.171
1021,0,0,0,0.0
715,802,1,1,7250.044166666667
672,1381,1,1,8632.6
609,266,1,0,2788.136
877,953,1,1,7267.97982142857
781,827,1,0,5505.79
563,759,1,1,5916.7175
725,534,1,1,5390.224166666666
1036,490,1,1,5575.4
147,0,0,0,0.0
900,488,1,0,4998.146666666667
818,564,1,0,4900.0109999999995
1047,319,1,0,2989.0925
801,558,1,1,6333.796666666666
780,0,0,0,0.0
780,305,1,0,2508.3932142857143
25,1148,1,0,8912.4
420,0,0,0,0.0
483,696,1,1,5917.8166666666675
180,1029,1,1,9374.08
33,801,1,1,8464.908571428572
437,802,1,1,8901.47
287,651,1,0,6309.858333333333
943,509,1,0,5572.071833333333
418,571,1,1,6145.9725
887,531,1,0,5599.048833333333
234,894,1,0,8988.213880952382
972,348,1,0,2834.5596785714283
828,511,1,0,4100.983666666666
267,1022,1,1,9445.943333333335
205,711,1,0,5310.975
811,646,1,0,3613.66
535,0,0,0,0.0
200,1068,1,1,8635.37
72,582,1,1,5951.058000000001
781,512,1,0,3520.145
404,0,0,0,0.0
347,349,1,0,4129.3641500721515
664,457,1,0,3288.293333333333
417,520,1,0,4650.1535
880,730,1,0,6068.3566666666675
278,597,1,0,5274.835
935,734,1,1,7296.3625
810,484,1,0,5839.558289682538
194,609,1,1,7540.835499999999
258,437,1,1,5030.975
173,1105,1,1,9558.771666666667
885,675,1,1,5219.602095238094
150,930,1,0,9382.923333333332
223,0,0,0,0.0
61,603,1,1,5088.3369999999995
608,0,0,0,0.0
229,756,1,1,9418.376476190477
211,1566,1,0,13564.74
289,321,1,0,3938.4230396825405
389,0,0,0,0.0
40,0,0,1,0.0
268,642,1,1,5471.353666666667
631,0,0,0,0.0
500,0,0,0,0.0
120,555,1,0,5979.150285714285
819,425,1,0,4984.63
1085,746,1,0,6965.823142857142
629,654,1,1,6990.193333333334
68,1523,1,1,12932.755
731,0,0,0,0.0
898,928,1,1,9131.34
644,892,1,0,7178.16
986,965,1,1,7907.394666666667
449,1595,1,0,11229.13
78,0,0,0,0.0
124,0,0,1,0.0
1021,0,0,0,0.0
681,0,0,0,0.0
600,726,1,1,9366.85
15,0,0,0,0.0
864,352,1,0,2501.4943333333335
839,0,0,0,0.0
731,850,1,0,7211.668666666669
249,481,1,1,5059.052166666667
10,0,0,0,0.0
570,569,1,0,3638.6786666666662
653,0,0,0,0.0
542,0,0,0,0.0
514,650,1,1,6420.44
411,0,0,0,0.0
62,0,0,0,0.0
309,550,1,0,6139.155833333332
959,877,1,0,8623.495833333334
616,1024,1,1,12232.82
256,1263,1,1,12408.03
363,986,1,0,7607.734999999999
130,683,1,1,6535.049
216,832,1,0,7216.795
846,0,0,0,0.0
819,422,1,0,4896.58
43,725,1,1,9044.075
655,449,1,0,4649.17
260,926,1,1,6935.391
14,650,1,0,5261.575
833,673,1,0,7637.57
281,0,0,0,0.0
616,739,1,0,6890.306666666667
230,997,1,1,8575.826666666668
554,601,1,1,5062.62
95,1161,1,1,11417.2
218,305,1,0,2039.415
182,455,1,1,5845.293571428571
313,0,0,1,0.0
219,0,0,0,0.0
452,389,1,0,3878.474
469,0,0,0,0.0
876,1186,1,1,10871.4
386,995,1,0,7776.024523809522
976,0,0,0,0.0
865,0,0,0,0.0
1049,497,1,0,3188.341333333333
411,602,1,0,7112.646666666665
860,559,1,0,3943.768
594,0,0,0,0.0
479,0,0,0,0.0
221,0,0,0,0.0
152,853,1,1,9354.343333333332
977,633,1,1,6727.62
1115,623,1,1,9579.1
152,543,1,0,4496.980333333334
282,667,1,0,4251.828638888889
580,1696,1,1,11083.700833333332
793,417,1,0,3867.9038333333338
902,0,0,0,0.0
342,0,0,0,0.0
788,2026,1,1,23228.436666666665
472,646,1,0,4512.182023809524
1104,275,1,0,3163.8375
1014,812,1,0,8559.318000000001
107,1052,1,0,7748.5575
1039,1024,1,0,8487.9
930,1068,1,0,7370.067999999999
788,1809,1,1,18765.44
1085,943,1,1,9823.53
1033,1019,1,0,10827.35
238,0,0,0,0.0
347,326,1,0,4044.361666666666
632,994,1,0,7763.89
272,643,1,1,6604.58
355,1019,1,0,7560.4
112,763,1,0,5973.9383333333335
312,0,0,0,0.0
697,0,0,0,0.0
180,917,1,0,7423.2915
83,272,1,0,2848.804651182151
522,714,1,0,8907.937
39,651,1,1,5037.855
811,641,1,0,3737.0441309523803
550,630,1,1,8019.217666666668
83,362,1,0,3816.506654761905
301,603,1,1,6135.929166666668
607,153,1,0,1413.8523333333333
529,802,1,1,8925.511999999999
181,1154,1,1,13455.13
292,720,1,0,5381.548000000001
577,432,1,0,3546.93
507,521,1,0,5891.180666666666
534,545,1,1,6955.395666666666
387,1205,1,1,10288.32
615,1043,1,0,7279.22
1105,0,0,0,0.0
494,1042,1,0,6963.215
364,732,1,1,6263.058666666667
561,606,1,0,5460.300833333334
915,420,1,0,5080.489500000001
1026,877,1,0,6591.0183333333325
804,372,1,0,3815.8005476190474
427,729,1,0,6555.8
237,553,1,0,3959.167785714284
443,373,1,0,3720.7114761904772
1006,0,0,0,0.0
637,760,1,0,9140.565999999999
507,823,1,1,11497.101666666666
1103,383,1,1,5050.365
1042,649,1,1,4974.675
615,1136,1,0,8096.745
70,893,1,1,9585.895
606,0,0,0,0.0
23,324,1,0,3079.205666666667
812,828,1,1,7232.431666666666
1029,791,1,1,5971.113333333333
505,518,1,0,3721.437547619047
1060,858,1,1,7791.23
450,1601,1,0,11449.59
476,0,0,0,0.0
885,787,1,1,6189.083333333334
379,499,1,1,4301.894619047618
648,538,1,0,5774.563896825396
647,617,1,0,4719.809499999999
22,505,1,1,4964.68
916,675,1,0,5972.6495
1106,0,0,0,0.0
595,1411,1,0,11075.07
103,391,1,1,4376.0160000000005
819,444,1,0,4485.480833333333
473,313,1,0,2117.918666666667
443,632,1,1,7382.89
415,609,1,1,8393.945
867,395,1,1,4431.1151666666665
12,839,1,0,6603.25
596,525,1,0,3527.2726666666667
240,470,1,1,5009.914821428571
438,472,1,1,4788.106666666667
454,1109,1,1,9537.86
528,1113,1,1,13890.1775
505,597,1,1,5185.37
656,0,0,1,0.0
237,0,0,0,0.0
172,1174,1,1,10218.857166666668
386,505,1,0,5433.503833333333
636,0,0,0,0.0
848,732,1,0,5703.933757936508
526,1316,1,0,8278.33980952381
174,630,1,1,7465.6075
692,452,1,0,3656.28
622,386,1,0,3515.931666666667
372,748,1,0,8060.661666666668
514,561,1,0,4929.1298809523805
274,823,1,1,3074.733333333333
299,448,1,0,3752.8843333333334
1017,0,0,0,0.0
456,651,1,0,4777.528
467,1488,1,1,12515.33
189,737,1,0,7033.698547619047
520,617,1,0,5367.8166666666675
383,2453,1,1,18852.35
135,573,1,1,6535.900476190476
1068,358,1,1,5444.906000000001
16,906,1,0,7471.032095238095
799,920,1,1,10394.001499999998
1025,928,1,0,7805.3
92,630,1,1,7701.637999999999
475,1284,1,1,9498.34657142857
396,1059,1,0,10051.755
901,705,1,0,7199.060357142858
359,630,1,1,7392.371023809525
560,1751,1,1,15241.19
669,408,1,0,4317.193083333334
454,759,1,0,5671.845
52,0,0,0,0.0
1082,950,1,0,5887.571999999999
432,1002,1,0,7332.6
639,545,1,1,5324.977333333332
328,530,1,0,4268.553000000001
964,1317,1,0,8817.04
663,0,0,1,0.0
508,0,0,0,0.0
572,478,1,0,5154.59
700,352,1,0,3423.863833333333
162,550,1,1,7904.61
21,571,1,1,6000.923928571428
624,679,1,0,6528.48
84,1821,1,1,18894.65
478,0,0,0,0.0
670,892,1,1,9119.37
983,1772,1,1,15647.641833333335
9,0,0,0,0.0
321,0,0,0,0.0
62,376,1,0,3230.566666666667
719,479,1,0,5467.758214285714
1037,0,0,0,0.0
70,841,1,1,9115.453571428572
250,513,1,0,5808.4991666666665
570,463,1,0,2917.009714285714
1029,920,1,1,7122.43
109,785,1,0,6284.054249999999
924,380,1,0,3649.72
176,933,1,1,9074.468
594,497,1,1,4497.603666666666
255,525,1,0,4595.791428571429
360,783,1,1,7570.620666666667
521,448,1,0,4943.531666666667
434,911,1,0,11344.33
985,771,1,1,8924.955
300,674,1,0,5331.709761904762
567,633,1,0,4403.060603174604
179,1027,1,0,7770.658666666668
610,550,1,0,4275.951499999999
532,1210,1,0,10157.972166666666
1000,639,1,0,6612.0121666666655
865,567,1,1,6936.454722222223
979,847,1,1,9910.49
97,874,1,1,9236.531333333334
469,1427,1,1,11452.307333333334
703,425,1,1,4056.1447857142857
557,0,0,1,0.0
924,475,1,1,5398.58
324,322,1,0,2286.15
1081,736,1,0,4623.3063095238085
1056,349,1,0,3438.748166666666
984,791,1,1,7378.05
768,1442,1,1,14506.511999999999
708,456,1,0,4566.711666666667
256,1199,1,0,8877.770833333332
1068,0,0,0,0.0
535,857,1,0,6880.149333333336
7,714,1,0,5950.6
695,475,1,0,4340.843781385282
591,462,1,0,5019.727476190476
729,843,1,0,8017.972857142857
701,555,1,0,4272.5285
355,1102,1,0,8176.406571428571
745,587,1,0,5593.3325
730,1068,1,0,8330.326
226,501,1,0,5063.93
230,0,0,0,0.0
161,710,1,0,5637.15
1082,1024,1,0,6528.363833333334
865,772,1,0,9016.76
387,1303,1,1,11190.388333333334
1020,1263,1,1,11367.96
936,1091,1,1,9477.873
265,523,1,1,5381.866666666666
21,504,1,1,5679.571095238095
937,0,0,0,0.0
107,852,1,1,6516.147809523809
579,0,0,0,0.0
735,648,1,1,6917.918571428573
56,0,0,0,0.0
246,1042,1,1,8217.815
439,887,1,1,7331.819059523809
527,923,1,0,9269.136666666665
689,509,1,0,4818.631166666666
333,1211,1,0,8141.170999999999
245,1144,1,1,11081.116666666667
432,1395,1,0,9330.74
930,0,0,0,0.0
859,804,1,1,9036.231666666665
417,0,0,0,0.0
586,1788,1,0,10573.856833333333
354,0,0,0,0.0
537,597,1,0,5199.223277777777
630,839,1,0,6636.865
745,741,1,1,7848.034000000001
801,484,1,0,4235.775
276,528,1,1,4325.393333333333
128,436,1,0,4888.810666666667
207,1214,1,0,9302.787
871,337,1,0,3805.95
830,515,1,0,5727.3867500000015
178,1289,1,1,15518.82
817,3199,1,1,23461.653333333335
109,704,1,0,5658.890833333334
220,0,0,0,0.0
725,603,1,0,5517.541738095239
925,917,1,0,4414.99
566,523,1,1,4724.08
394,781,1,1,11188.558
728,416,1,1,4867.26
80,620,1,0,7952.712333333333
902,581,1,0,4165.288
1023,667,1,1,6881.79
1041,741,1,1,7197.736999999999
1003,653,1,0,5595.186666666667
1114,2812,1,0,17879.43
745,355,1,0,3793.1863333333336
650,641,1,1,6280.285499999999
967,901,1,0,8091.85
133,833,1,1,6856.88
936,847,1,1,6772.78
221,447,1,0,4164.0131666666675
46,620,1,0,4455.046023809525
429,0,0,0,0.0
267,0,0,0,0.0
616,963,1,1,10840.588333333335
877,845,1,1,6374.004500000003
823,654,1,1,7228.626666666667
446,318,1,0,2299.427119047619
493,656,1,0,6210.5775
948,1935,1,0,7474.574619047618
709,531,1,0,4130.676666666666
304,1065,1,1,7996.094166666668
446,638,1,0,4460.011666666667
341,675,1,0,4650.23289973262
792,766,1,0,7292.641666666666
1106,299,1,0,2412.26
385,499,1,0,5248.9546666666665
703,340,1,0,2640.7
1073,0,0,0,0.0
437,657,1,1,7238.3734047619055
138,872,1,1,9949.694166666666
1026,887,1,0,6578.472857142857
825,750,1,1,7518.42
452,515,1,0,5414.605
790,574,1,0,5619.7320238095235
749,617,1,0,4303.678785714285
34,977,1,1,7885.781666666668
829,898,1,0,6702.121904761904
472,650,1,0,4498.120261904761
123,0,0,0,0.0
140,882,1,1,6897.405
994,0,0,1,0.0
1014,1820,1,1,16934.016
1079,0,0,0,0.0
596,0,0,0,0.0
566,378,1,0,3353.2766666666666
651,1065,1,0,8685.3425
941,0,0,0,0.0
626,909,1,1,10638.85
499,0,0,0,0.0
668,0,0,0,0.0
56,410,1,1,6206.656571428571
13,672,1,1,6752.629499999999
264,815,1,0,5219.7
355,1160,1,1,9860.955
883,261,1,0,2548.513142857143
1016,0,0,0,0.0
61,378,1,0,3525.0716666666667
177,575,1,1,5194.34
1026,1276,1,1,10968.195
587,589,1,0,7530.76338095238
427,566,1,0,5064.925333333334
24,1033,1,0,11623.28
228,615,1,1,8757.52538095238
1065,504,1,0,4328.528380952381
305,501,1,1,5320.566
35,906,1,1,13840.775357142855
585,662,1,0,3937.76
182,0,0,0,0.0
719,441,1,1,5539.526666666668
875,554,1,1,6544.021111111111
1006,723,1,0,4669.31
277,884,1,1,9613.8
973,747,1,0,5648.345
862,0,0,0,0.0
368,539,1,0,6404.033333333334
103,451,1,0,4805.73911904762
402,0,0,0,0.0
560,1384,1,0,10542.54
476,740,1,1,6674.766333333333
751,0,0,0,0.0
930,1008,1,0,5833.439
1054,685,1,1,6507.298111111112
1113,1066,1,1,11399.82
91,0,0,0,0.0
1086,0,0,0,0.0
443,389,1,0,4004.1010952380952
438,614,1,1,6409.6062619047625
617,714,1,0,7776.6
816,0,0,0,0.0
469,1119,1,0,8062.651333333331
1023,557,1,1,5671.324166666666
579,946,1,1,9500.7625
516,818,1,1,6669.634
471,0,0,0,0.0
242,568,1,1,7098.62
65,649,1,1,8058.6115
142,641,1,1,5425.567523809524
51,432,1,0,5083.826499999999
918,714,1,1,6923.17
1082,1000,1,1,6799.730666666666
535,1349,1,1,13925.59
871,571,1,0,7076.902317460315
349,900,1,0,8709.99
46,711,1,1,6296.13
662,595,1,0,5658.755
974,1599,1,1,11091.561666666665
984,783,1,1,6640.696666666668
1053,1166,1,1,11284.965
1059,1032,1,1,7894.49
438,497,1,0,4339.552
252,882,1,1,12727.770071428571
1088,381,1,0,3579.8813333333337
869,719,1,0,4319.634285714285
992,707,1,0,5456.439714285715
724,855,1,1,10078.596666666666
1049,685,1,1,4559.104666666667
957,974,1,1,9276.071
474,974,1,1,11371.165833333333
556,732,1,0,6304.756666666667
443,469,1,1,5369.7202857142875
437,1129,1,0,10248.494
2,340,1,0,2856.5427619047628
838,743,1,0,6992.328587301588
55,755,1,1,7061.72
754,774,1,0,5847.522666666666
728,463,1,0,4931.023452380953
356,326,1,0,4099.0675
961,724,1,0,6494.666666666666
478,820,1,1,8383.33
1034,748,1,0,6105.094761904763
235,465,1,0,4730.015761904762
847,0,0,0,0.0
957,0,0,0,0.0
215,0,0,0,0.0
74,0,0,0,0.0
687,0,0,0,0.0
508,930,1,1,11627.59
1098,738,1,0,5372.084333333333
735,844,1,1,9897.289499999999
133,851,1,0,7130.042666666667
508,694,1,1,7418.508095238093
408,0,0,0,0.0
94,0,0,0,0.0
791,585,1,0,4955.48
568,346,1,0,3876.099285714286
556,0,0,0,0.0
895,855,1,0,8371.917174603173
483,352,1,0,3253.6907142857144
1070,818,1,1,6775.111238095237
812,950,1,1,8083.744000000001
6,734,1,0,5811.67
985,744,1,1,7612.431166666667
708,710,1,1,8710.316666666666
848,0,0,1,0.0
612,354,1,0,5238.055
1091,587,1,0,5960.548333333334
217,707,1,1,5326.181261904761
29,0,0,0,0.0
958,580,1,1,4367.583333333333
401,717,1,1,7886.964309523809
71,1035,1,1,14125.39
377,0,0,0,0.0
69,1278,1,0,10383.432952380952
571,737,1,1,10520.65
515,0,0,0,0.0
999,554,1,0,6956.390833333333
1039,964,1,1,7917.846666666666
680,899,1,1,6201.856666666667
143,469,1,0,4867.5796190476185
206,743,1,0,6392.574333333332
196,657,1,0,4625.0955
1025,828,1,0,7311.63
719,440,1,0,4983.04
943,547,1,1,6497.445833333334
890,0,0,0,0.0
498,910,1,1,7510.780178571428
1020,799,1,0,6186.3375
139,539,1,1,7437.385
28,359,1,0,3256.113
733,2783,1,0,14510.982
69,1316,1,1,11388.9225
1011,1045,1,1,8898.066666666668
715,1011,1,1,10441.705833333333
1005,872,1,0,5213.345833333334
770,670,1,0,5389.205
567,0,0,0,0.0
767,559,1,0,4686.949166666667
326,0,0,0,0.0
965,1003,1,1,9811.48
558,368,1,0,2522.805
648,784,1,1,8958.238666666668
489,330,1,0,3278.486603479854
965,740,1,0,6616.453166666666
931,689,1,1,5644.842
472,649,1,0,4507.515261904761
542,694,1,1,8965.29
1004,0,0,0,0.0
339,623,1,0,4588.72
977,437,1,0,3435.56
73,719,1,1,7228.148666666666
396,1315,1,1,11861.000142857143
208,0,0,0,0.0
596,713,1,0,4474.5325
86,644,1,1,5532.29
104,1722,1,0,13392.34
354,0,0,0,0.0
713,1598,1,0,12321.25
668,1357,1,0,9671.916666666666
918,650,1,1,6086.133952380952
34,893,1,0,6537.171626984126
382,612,1,0,7208.1255
491,520,1,0,6335.9235
178,1257,1,1,15311.93
380,1356,1,1,13999.87
440,533,1,0,4962.306071428571
448,1045,1,1,12786.45
1041,673,1,1,6181.033555555556
689,799,1,1,8638.910511904762
236,742,1,0,6037.755
57,0,0,0,0.0
802,0,0,0,0.0
388,1166,1,1,10705.535
671,625,1,1,6231.78
29,656,1,0,7136.8
797,332,1,0,3036.6133333333337
464,1846,1,1,16029.87
1021,995,1,0,7861.39
260,0,0,0,0.0
271,692,1,1,7583.7
966,517,1,0,3905.62
1031,384,1,0,4132.216166666666
549,0,0,0,0.0
219,504,1,0,3785.695
376,734,1,0,6026.372166666667
70,604,1,0,4440.387857142858
427,689,1,0,5843.912
894,1190,1,0,8556.02
84,1408,1,1,13766.074666666667
988,0,0,0,0.0
1010,902,1,1,11670.14
158,487,1,1,7429.6
826,760,1,0,7618.282833333334
10,522,1,0,4692.187333333333
9,614,1,0,6927.027999999999
957,0,0,0,0.0
868,676,1,0,9420.244333333334
179,1182,1,1,10465.155
687,0,0,0,0.0
257,364,1,0,3366.16
40,712,1,0,4954.82
685,523,1,1,6063.625
752,575,1,1,7644.12
375,798,1,1,9827.1875
880,0,0,0,0.0
60,594,1,1,5867.956404761905
592,708,1,1,5380.05
1072,805,1,1,9458.82
575,748,1,1,9567.69
1090,0,0,0,0.0
402,556,1,1,5969.943333333333
288,378,1,0,4550.77811904762
65,458,1,0,4651.751555555556
748,491,1,0,5464.475039682538
890,416,1,1,5523.127047619049
947,1247,1,0,8175.3
293,625,1,0,4668.790777777778
230,0,0,0,0.0
1073,794,1,0,5830.028452380952
328,642,1,1,5712.405
65,262,1,0,2976.4223333333334
1045,769,1,0,6248.823000000001
717,662,1,1,7302.521202380951
531,625,1,0,4715.0
336,2163,1,0,15120.82
912,678,1,0,4905.754
671,514,1,0,4360.814166666667
800,510,1,1,6008.373999999999
413,1214,1,1,10642.15
1018,1103,1,0,9233.8
622,0,0,0,0.0
225,415,1,0,3632.127357142857
509,491,1,0,5088.915214285715
820,1182,1,0,12871.69
537,530,1,0,4780.7496666666675
336,1785,1,0,11171.394166666667
189,826,1,1,9274.511905483405
332,530,1,0,3705.786666666667
277,0,0,0,0.0
502,1954,1,1,15371.5775
61,120,1,0,924.1381666666666
291,945,1,1,9150.570357142857
1059,1019,1,0,7096.113333333334
184,0,0,0,0.0
534,820,1,1,13095.498
549,592,1,0,4516.886833333333
559,0,0,0,0.0
413,700,1,0,5176.15
1111,628,1,1,8410.181666666665
677,671,1,1,9064.105749999999
660,646,1,1,6690.371999999999
572,602,1,1,7186.3725
728,549,1,1,6288.1393333333335
775,563,1,1,7679.38
557,592,1,0,3446.64
76,0,0,1,0.0
67,475,1,0,5020.530000000001
234,959,1,0,9430.530523809524
284,513,1,1,6834.528
647,566,1,0,4310.714166666667
1075,1145,1,0,12675.880476190476
483,838,1,1,6695.91
883,522,1,0,4844.178404761904
923,617,1,0,4941.555
869,839,1,1,5698.515333333335
698,1649,1,0,12163.5
577,797,1,0,7197.929285714286
46,0,0,0,0.0
268,502,1,0,3686.036666666667
8,684,1,0,5235.800666666666
150,889,1,1,8920.391999999998
913,1578,1,1,13759.04
67,742,1,0,7043.214499999999
704,1280,1,0,11449.78
205,853,1,0,5941.485
418,503,1,0,4497.532
583,0,0,0,0.0
661,499,1,0,5405.3765
916,673,1,0,6181.1515
1055,0,0,0,0.0
740,511,1,0,6286.443333333334
799,908,1,0,9425.79
345,728,1,1,7651.07
872,769,1,0,6965.892095238096
661,516,1,0,5445.87
987,773,1,0,5233.05
461,518,1,1,5473.515476190476
755,956,1,1,11749.55
461,653,1,1,7376.8475
144,1199,1,0,7260.121666666668
272,813,1,1,9446.65
91,0,0,0,0.0
476,593,1,0,5085.807
677,716,1,0,8262.958333333334
735,570,1,1,5898.908500000001
417,0,0,0,0.0
37,818,1,1,7816.970666666666
176,645,1,0,4931.934
795,858,1,1,10547.663166666664
347,463,1,1,6270.509166666667
560,2109,1,0,16592.62
692,1153,1,1,10924.824499999999
716,396,1,1,4979.906666666668
472,624,1,1,4646.31
681,0,0,0,0.0
1108,778,1,1,8565.25
791,649,1,0,5612.280333333333
959,1038,1,1,10887.798428571428
775,624,1,1,8892.720833333333
1076,731,1,1,5043.378000000001
66,686,1,0,7244.995
568,356,1,0,3662.16
1001,403,1,0,3563.280666666665
1113,666,1,1,6262.4611904761905
120,690,1,1,8436.176000000001
70,919,1,1,9975.47
241,845,1,1,8212.717499999999
726,1249,1,1,12562.5
950,0,0,0,0.0
84,0,0,0,0.0
177,486,1,1,4590.08
954,680,1,0,4517.23
4,1724,1,1,13705.608
736,498,1,0,4744.913333333333
659,291,1,0,2484.31
519,0,0,0,0.0
547,456,1,1,5762.884444444444
75,543,1,0,4763.226000000001
364,0,0,0,0.0
721,722,1,1,7881.761666666667
810,453,1,0,5217.578670634921
1001,0,0,0,0.0
855,614,1,1,5905.747174603174
176,562,1,0,4000.48
794,627,1,0,4271.285
595,1568,1,0,12330.14
565,1070,1,1,9673.19
194,403,1,0,4412.814619047619
166,692,1,1,5305.24
337,358,1,1,4864.659119047618
304,1191,1,1,8144.42
142,215,1,1,1967.88
545,859,1,0,7714.14
1061,0,0,0,0.0
753,856,1,1,10311.713333333333
238,1231,1,1,8504.680238095238
780,888,1,0,6251.88
1098,491,1,0,3579.33
507,829,1,1,12003.783333333333
682,1263,1,0,7186.2572222222225
622,517,1,1,5491.068500000001
241,655,1,1,5935.17
503,798,1,0,5146.366666666667
1026,1225,1,1,12146.43
467,0,0,0,0.0
1046,0,0,0,0.0
318,0,0,0,0.0
215,629,1,0,7786.855333333333
301,692,1,1,7239.9490000000005
93,307,1,0,2875.815
611,514,1,1,5955.869000000001
84,1204,1,0,9979.47
1018,1257,1,0,10056.952166666666
581,639,1,0,4759.63
325,0,0,0,0.0
17,734,1,0,5081.436000000001
738,743,1,1,9054.550333333333
1085,886,1,1,9087.718666666666
280,492,1,1,6119.891166666665
198,0,0,0,0.0
551,1049,1,1,7268.224119047619
210,0,0,0,0.0
526,1273,1,0,8257.78
167,536,1,0,4491.48
482,775,1,0,6429.701999999999
855,423,1,0,3743.6966666666667
359,561,1,1,6004.6990000000005
853,897,1,0,7488.7709047619055
890,380,1,0,4810.4259999999995
1033,1219,1,0,12075.5025
200,1135,1,1,9340.8775
17,786,1,0,5352.1225
758,678,1,1,5284.111666666668
768,1519,1,1,14429.29
680,635,1,0,3760.6889285714296
1096,747,1,0,6024.305000000001
832,638,1,1,7764.743333333334
672,1701,1,1,11459.27
120,630,1,0,6349.371904761904
1077,415,1,0,3083.7046666666674
598,805,1,0,5755.59
179,791,1,0,5496.146547619049
